listing_id,date
12434512,2017-07-09
12434512,2019-03-16
12434512,2020-03-26
12434512,2022-10-05
12455215,2017-12-19
12455215,2018-01-21
12455215,2018-02-06
12455215,2018-05-26
12455215,2018-09-23
12455215,2019-08-25
12455215,2019-09-08
12455215,2019-10-04
12455215,2019-11-23
12455215,2019-12-12
12455215,2020-01-13
12455215,2020-01-28
12455215,2022-07-31
12455215,2022-08-14
12455215,2022-09-03
12455215,2022-11-01
12455215,2022-11-22
12455215,2022-12-13
12455215,2023-01-16
12455215,2023-01-23
12455215,2023-01-26
12455215,2023-01-30
12455215,2023-02-08
12455215,2023-02-11
12455215,2023-02-13
12455215,2023-02-19
12455215,2023-02-25
12455215,2023-03-05
12455215,2023-03-08
12455215,2023-04-25
12455215,2023-05-07
12455215,2023-05-21
12455215,2023-08-02
12455215,2023-10-09
12455215,2023-11-11
12455215,2023-11-18
12455215,2023-12-07
12484261,2017-02-05
12484261,2017-02-08
12484261,2017-02-12
12484261,2017-02-17
12484261,2017-02-18
12484261,2017-02-20
12484261,2017-02-21
12484261,2017-02-23
12484261,2017-03-06
12484261,2017-03-13
12484261,2017-03-16
12484261,2017-03-19
12484261,2017-03-24
12484261,2017-03-27
12484261,2017-03-29
12484261,2017-04-30
12484261,2017-05-03
12484261,2017-05-11
12484261,2017-05-15
12484261,2017-05-19
12484261,2017-05-25
12484261,2017-05-28
12484261,2017-05-29
12484261,2017-05-31
12484261,2017-06-02
12484261,2017-06-05
12484261,2017-06-13
12484261,2017-06-17
12484261,2017-06-22
12484261,2017-06-24
12484261,2017-06-26
12484261,2017-07-01
12484261,2017-07-06
12484261,2017-07-10
12484261,2017-07-12
12484261,2017-07-15
12484261,2017-07-17
12484261,2017-07-24
12484261,2017-07-27
12484261,2017-07-28
12484261,2017-08-02
12484261,2017-08-05
12484261,2017-08-08
12484261,2017-08-17
12484261,2017-08-21
12484261,2017-08-24
12484261,2017-08-27
12484261,2017-09-02
12484261,2017-09-03
12484261,2017-09-05
12484261,2017-09-10
12484261,2017-09-12
12484261,2017-09-17
12484261,2017-09-19
12484261,2017-09-23
12484261,2017-10-04
12484261,2017-10-09
12484261,2017-10-14
12484261,2017-10-17
12484261,2017-10-24
12484261,2017-10-29
12484261,2017-10-31
12484261,2017-11-04
12484261,2017-11-07
12484261,2017-11-17
12484261,2017-12-10
12484261,2017-12-28
12484261,2018-01-01
12484261,2018-01-04
12484261,2018-01-09
12484261,2018-01-19
12484261,2018-01-26
12484261,2018-01-29
12484261,2018-02-15
12484261,2018-02-18
12484261,2018-02-22
12484261,2018-03-01
12484261,2018-03-14
12484261,2018-03-23
12484261,2018-03-28
12484261,2018-03-31
12484261,2018-04-06
12484261,2018-04-11
12484261,2018-04-17
12484261,2018-04-21
12484261,2018-05-02
12484261,2018-05-08
12484261,2018-05-13
12484261,2018-05-15
12484261,2018-05-23
12484261,2018-05-31
12484261,2018-06-08
12484261,2018-06-15
12484261,2018-06-19
12484261,2018-06-20
12484261,2018-06-21
12484261,2018-06-23
12484261,2018-06-27
12484261,2018-07-08
12484261,2018-07-15
12484261,2018-07-16
12484261,2018-07-18
12484261,2018-07-21
12484261,2018-07-25
12484261,2018-07-28
12484261,2018-07-30
12484261,2018-08-01
12484261,2018-08-03
12484261,2018-08-06
12484261,2018-08-10
12484261,2018-08-12
12484261,2018-08-14
12484261,2018-08-15
12484261,2018-08-18
12484261,2018-08-21
12484261,2018-08-24
12484261,2018-08-26
12484261,2018-08-28
12484261,2018-09-01
12484261,2018-09-07
12484261,2018-09-09
12484261,2018-09-13
12484261,2018-09-15
12484261,2018-09-21
12484261,2018-09-27
12484261,2018-09-30
12484261,2018-10-05
12484261,2018-10-09
12484261,2018-10-12
12484261,2018-10-13
12484261,2018-10-15
12484261,2018-10-19
12484261,2018-10-26
12484261,2018-10-29
12484261,2018-11-03
12484261,2018-11-06
12484261,2018-11-09
12484261,2018-11-13
12484261,2018-11-14
12484261,2018-11-19
12484261,2018-11-23
12484261,2018-11-24
12484261,2018-11-27
12484261,2018-11-29
12484261,2018-12-02
12484261,2018-12-07
12484261,2018-12-09
12484261,2018-12-13
12484261,2018-12-15
12484261,2018-12-17
12484261,2018-12-22
12484261,2018-12-23
12484261,2018-12-26
12484261,2018-12-28
12484261,2018-12-30
12484261,2018-12-31
12484261,2019-01-02
12484261,2019-01-06
12484261,2019-01-09
12484261,2019-01-11
12484261,2019-01-12
12484261,2019-01-17
12484261,2019-01-18
12484261,2019-01-20
12484261,2019-01-24
12484261,2019-01-26
12484261,2019-01-27
12484261,2019-01-30
12484261,2019-02-04
12484261,2019-02-05
12484261,2019-02-09
12484261,2019-02-10
12484261,2019-02-15
12484261,2019-02-18
12484261,2019-02-21
12484261,2019-02-23
12484261,2019-02-24
12484261,2019-03-01
12484261,2019-03-04
12484261,2019-03-06
12484261,2019-03-16
12484261,2019-03-21
12484261,2019-03-22
12484261,2019-03-25
12484261,2019-03-27
12484261,2019-03-30
12484261,2019-04-01
12484261,2019-04-03
12484261,2019-04-13
12484261,2019-04-16
12484261,2019-04-19
12484261,2019-04-21
12484261,2019-04-23
12484261,2019-04-28
12484261,2019-05-03
12484261,2019-05-05
12484261,2019-05-10
12484261,2019-05-14
12484261,2019-05-17
12484261,2019-05-26
12484261,2019-06-05
12484261,2019-06-20
12484261,2019-06-25
12484261,2019-06-29
12484261,2019-07-01
12484261,2019-07-13
12484261,2019-07-15
12484261,2019-07-20
12484261,2019-07-23
12484261,2019-08-07
12484261,2019-08-10
12484261,2019-08-11
12484261,2019-08-13
12484261,2019-08-18
12484261,2019-08-29
12484261,2019-09-01
12484261,2019-09-02
12484261,2019-09-05
12484261,2019-09-09
12484261,2019-09-11
12484261,2019-09-15
12484261,2019-09-16
12484261,2019-09-19
12484261,2019-09-20
12484261,2019-09-26
12484261,2019-10-08
12484261,2019-10-13
12484261,2019-10-16
12484261,2019-10-18
12484261,2019-10-20
12484261,2019-10-24
12484261,2019-10-27
12484261,2019-11-06
12484261,2019-11-14
12484261,2019-11-26
12484261,2019-11-28
12484261,2019-12-02
12484261,2019-12-07
12484261,2019-12-10
12484261,2019-12-19
12484261,2019-12-24
12484261,2019-12-26
12484261,2020-01-04
12484261,2020-01-13
12484261,2020-01-18
12484261,2020-01-20
12484261,2020-01-27
12484261,2020-02-12
12484261,2020-02-22
12484261,2020-03-01
12484261,2020-03-07
12484261,2020-03-16
12484261,2020-04-05
12484261,2020-04-06
12484261,2020-04-14
12484261,2020-04-17
12484261,2020-06-01
12484261,2020-06-15
12484261,2020-06-18
12484261,2020-06-28
12484261,2020-07-05
12484261,2020-07-19
12484261,2020-07-27
12484261,2020-08-02
12484261,2020-09-13
12484261,2020-10-11
12484261,2020-10-24
12484261,2020-11-15
12484261,2020-11-19
12484261,2021-01-03
12484261,2021-02-12
12484261,2021-02-14
12484261,2021-02-17
12484261,2021-03-13
12556334,2020-06-29
12556334,2021-10-26
12702541,2016-09-11
12702541,2016-09-23
12702541,2016-10-04
12702541,2016-10-08
12702541,2016-10-15
12702541,2016-10-20
12702541,2016-10-23
12702541,2016-10-28
12702541,2016-11-02
12702541,2016-11-08
12702541,2016-11-24
12702541,2016-11-28
12702541,2016-11-30
12702541,2016-12-04
12702541,2016-12-07
12702541,2016-12-17
12702541,2016-12-25
12702541,2017-01-03
12702541,2017-01-08
12702541,2017-01-13
12702541,2017-01-18
12702541,2017-01-22
12702541,2017-02-04
12702541,2017-02-08
12702541,2017-02-14
16260783,2018-12-28
16260783,2019-05-07
16260783,2019-09-17
16260783,2020-03-18
16309636,2017-01-01
16309636,2017-03-02
16309636,2017-03-16
16309636,2017-03-27
16309636,2017-03-31
16309636,2017-04-15
16309636,2017-05-01
16309636,2017-05-13
16309636,2017-06-04
16309636,2017-06-21
16309636,2018-07-15
16309636,2018-07-19
16309636,2018-07-24
16309636,2018-07-29
16309636,2018-08-07
16309636,2018-08-25
16309636,2018-08-28
16309636,2018-09-06
16309636,2018-09-11
16309636,2018-09-16
16309636,2018-09-23
16309636,2018-09-30
16309636,2018-10-13
16309636,2018-11-03
16309636,2018-11-20
16309636,2018-11-22
16309636,2018-12-02
16309636,2018-12-11
16309636,2019-01-05
16309636,2019-01-13
16309636,2019-01-20
16309636,2019-01-24
16309636,2019-01-28
16309636,2019-02-01
16309636,2019-02-05
16309636,2019-02-11
16309636,2019-02-18
16309636,2019-02-20
16309636,2019-03-03
16309636,2019-03-10
16309636,2019-03-14
16309636,2019-03-16
16309636,2019-04-20
16309636,2019-05-02
16309636,2019-05-07
16309636,2019-05-11
16309636,2019-05-20
16309636,2019-05-27
16309636,2019-06-02
16309636,2019-06-26
16309636,2019-07-05
16309636,2019-07-21
16309636,2019-08-06
16309636,2019-08-20
16309636,2019-09-06
16309636,2019-10-01
16309636,2019-10-04
16309636,2019-10-16
16309636,2019-11-10
16309636,2019-11-13
16309636,2019-11-17
16309636,2019-11-28
16309636,2019-12-02
16309636,2020-01-03
16309636,2020-01-25
16309636,2020-01-29
16309636,2020-03-02
16309636,2021-12-05
16370834,2017-02-05
16370834,2017-12-10
16370834,2018-02-20
16370834,2018-03-01
16370834,2018-04-15
9320962,2018-12-11
9320962,2019-01-13
9320962,2019-03-25
9320962,2019-05-01
9320962,2019-05-06
9320962,2019-05-13
9320962,2019-05-19
9320962,2019-05-30
9320962,2019-07-06
9320962,2019-07-24
9320962,2019-07-27
9320962,2019-08-12
9320962,2019-08-16
9320962,2019-09-03
9320962,2019-09-15
9320962,2019-09-22
9320962,2019-10-09
9320962,2019-12-08
9320962,2020-01-01
9320962,2020-01-22
9320962,2020-01-27
9320962,2020-02-06
9320962,2020-02-17
9320962,2020-02-23
9320962,2020-03-09
9320962,2020-03-27
9320962,2021-12-17
9351647,2016-09-07
9351647,2016-09-29
9351647,2016-10-07
9351647,2016-11-13
9351647,2017-03-12
9351647,2017-05-08
9351647,2017-05-22
9351647,2018-06-11
9464059,2017-01-13
9464059,2017-01-23
9464059,2017-03-02
9464059,2017-03-11
9464059,2017-03-16
9464059,2017-03-26
9464059,2017-03-30
9464059,2017-04-01
9464059,2017-04-03
9464059,2017-04-19
9464059,2017-04-22
9464059,2017-04-30
9464059,2017-05-21
9464059,2017-06-10
9464059,2017-06-20
9464059,2017-06-28
9464059,2017-07-05
9464059,2017-07-27
9464059,2017-08-02
9464059,2017-08-05
9464059,2017-08-09
9464059,2017-08-20
9464059,2017-09-02
9464059,2017-09-18
9464059,2017-10-02
9464059,2017-11-05
9464059,2017-11-10
9464059,2017-11-17
9464059,2017-12-17
9464059,2018-01-14
9464059,2018-01-20
9464059,2018-01-27
9464059,2018-02-13
9464059,2018-04-16
9464059,2018-04-24
9464059,2018-04-28
9464059,2018-06-09
9464059,2018-06-21
9464059,2018-07-03
9464059,2018-07-19
9464059,2018-07-23
9464059,2018-07-27
9464059,2018-08-02
9464059,2018-08-09
9464059,2018-08-15
9464059,2018-08-22
9464059,2018-09-24
9464059,2018-10-01
9464059,2018-10-29
9464059,2018-11-14
9464059,2018-11-29
9464059,2018-12-04
9464059,2019-01-03
9464059,2019-01-13
9464059,2019-01-21
9464059,2019-01-29
9464059,2019-02-07
9464059,2019-02-11
9464059,2019-02-13
9464059,2019-02-18
9464059,2019-02-24
9464059,2019-02-28
9464059,2019-03-17
9464059,2019-03-25
9464059,2019-03-28
9464059,2019-04-14
9464059,2019-04-28
9464059,2019-05-02
9464059,2019-05-19
9464059,2019-05-26
9464059,2019-06-15
9464059,2019-06-28
9464059,2019-07-06
9464059,2019-07-09
9464059,2019-07-11
9464059,2019-07-20
9464059,2019-07-23
9464059,2019-08-10
9464059,2019-08-12
9464059,2019-08-27
9464059,2019-09-09
9464059,2019-09-16
9464059,2019-09-21
9464059,2019-09-23
9464059,2019-09-28
9464059,2019-10-12
9464059,2019-10-15
9464059,2019-10-24
9464059,2019-10-29
9464059,2019-11-01
9464059,2019-11-04
9464059,2019-11-10
9464059,2019-11-20
9464059,2019-12-02
9464059,2019-12-26
9464059,2019-12-30
9464059,2020-01-07
9464059,2020-01-10
9464059,2020-01-28
9464059,2020-02-01
9464059,2020-02-23
9464059,2020-02-29
9464059,2020-03-06
9464059,2020-03-16
9464059,2020-09-27
9464059,2021-12-04
9464059,2022-01-08
9464059,2022-02-13
9464059,2023-01-15
9532788,2015-12-25
9532788,2016-01-01
9532788,2016-02-19
9532788,2016-02-24
9532788,2016-03-02
9532788,2016-03-11
9532788,2016-03-20
9532788,2016-04-03
9532788,2016-04-05
9532788,2016-04-15
9532788,2016-04-19
9532788,2016-04-25
9532788,2016-05-08
9532788,2016-05-15
9532788,2016-06-03
9532788,2016-06-22
9532788,2016-06-24
9532788,2016-06-30
9532788,2016-07-04
9532788,2016-07-07
9532788,2016-07-15
9532788,2016-07-15
9532788,2016-07-26
9532788,2016-07-29
9532788,2016-10-15
9532788,2016-10-23
9532788,2016-10-27
9532788,2016-11-09
9532788,2016-11-12
9532788,2016-11-21
9532788,2016-12-16
9532788,2016-12-18
9532788,2016-12-24
9532788,2017-01-01
9532788,2017-01-18
9532788,2017-01-25
9532788,2017-01-27
9532788,2017-01-31
9532788,2017-02-08
9532788,2017-02-12
9532788,2017-02-18
9532788,2017-02-23
9532788,2017-02-26
9532788,2017-02-28
9532788,2017-03-11
9532788,2017-03-14
9532788,2017-03-22
9532788,2017-03-25
9532788,2017-03-28
9532788,2017-04-04
9532788,2017-04-12
9532788,2017-04-17
9532788,2017-04-23
9532788,2017-05-02
9532788,2017-05-05
9532788,2017-05-16
9532788,2017-05-20
9532788,2017-05-24
9532788,2017-05-27
9532788,2017-05-30
9532788,2017-06-03
9532788,2017-06-08
9532788,2017-06-13
9532788,2017-06-19
9532788,2017-06-23
9532788,2017-06-29
9532788,2017-07-09
9532788,2017-07-18
9532788,2017-07-23
9532788,2017-07-28
9532788,2017-08-06
9532788,2017-08-15
9532788,2017-08-19
9532788,2017-08-23
9532788,2017-08-26
9532788,2017-09-02
9532788,2017-09-03
9532788,2017-09-06
9532788,2017-09-17
9532788,2017-09-29
9532788,2017-10-06
9532788,2017-10-14
9532788,2017-10-20
9532788,2017-10-23
9532788,2017-11-06
9532788,2017-11-12
9532788,2017-11-18
9532788,2017-11-21
9532788,2017-11-28
9532788,2017-12-08
9532788,2017-12-24
9532788,2017-12-27
9532788,2018-01-09
9532788,2018-02-08
9532788,2018-02-13
9532788,2018-03-11
9532788,2018-03-16
9532788,2018-03-20
9532788,2018-03-27
9532788,2018-03-30
9532788,2018-04-02
9532788,2018-04-06
9532788,2018-04-12
9532788,2018-04-16
9532788,2018-04-29
9532788,2018-05-08
9532788,2018-05-12
9532788,2018-05-19
9532788,2018-05-23
9532788,2018-05-28
9532788,2018-05-31
9532788,2018-06-07
9532788,2018-06-17
9532788,2018-06-19
9532788,2018-06-26
9532788,2018-07-02
9532788,2018-07-05
9532788,2018-07-08
9532788,2018-07-10
9532788,2018-07-12
9532788,2018-07-15
9532788,2018-07-27
9532788,2018-07-31
9532788,2018-08-02
9532788,2018-08-05
9532788,2018-08-12
9532788,2018-08-14
9532788,2018-08-17
9532788,2018-08-20
9532788,2018-09-01
9532788,2018-09-05
9532788,2018-09-11
9532788,2018-09-13
9532788,2018-09-19
9532788,2018-09-29
9532788,2018-10-03
9532788,2018-10-06
9532788,2018-10-17
9532788,2018-10-25
9532788,2018-10-29
9532788,2018-11-13
9532788,2018-11-22
9532788,2018-11-25
9532788,2018-11-27
9532788,2018-11-30
9532788,2018-12-02
9532788,2018-12-04
9532788,2018-12-06
9532788,2018-12-10
9532788,2018-12-20
9532788,2018-12-24
9532788,2018-12-26
9532788,2018-12-30
9532788,2019-01-01
9532788,2019-01-04
9532788,2019-01-14
9532788,2019-01-17
9532788,2019-01-22
9532788,2019-01-28
9532788,2019-02-03
9532788,2019-02-21
9532788,2019-02-24
9532788,2019-03-03
9532788,2019-03-08
9532788,2019-03-11
9532788,2019-03-16
9532788,2019-03-22
9532788,2019-03-27
9532788,2019-04-11
9532788,2019-04-22
9532788,2019-04-26
9532788,2019-04-29
9532788,2019-05-01
9532788,2019-05-06
9532788,2019-05-12
9532788,2019-05-14
9532788,2019-06-07
9532788,2019-06-09
9532788,2019-06-13
9532788,2019-07-03
9532788,2019-07-11
9532788,2019-07-18
9532788,2019-07-26
9532788,2019-07-29
9532788,2019-08-04
9532788,2019-08-17
9532788,2019-08-20
9532788,2019-08-29
9532788,2019-09-02
9532788,2019-09-15
9532788,2019-09-20
9532788,2019-10-04
9532788,2019-10-17
9532788,2019-10-29
9532788,2019-11-25
9532788,2019-12-15
9532788,2019-12-24
9532788,2019-12-28
9532788,2020-01-01
9532788,2020-01-06
9532788,2020-01-13
9532788,2020-01-17
9532788,2020-01-24
9532788,2020-01-29
9532788,2020-02-28
9532788,2020-03-12
9584573,2018-12-12
9584573,2019-03-12
9584573,2019-10-08
9584573,2020-05-31
9584573,2020-06-12
9584573,2020-07-03
9584573,2020-09-20
9584573,2021-01-01
9584573,2021-03-31
9584573,2021-07-04
9584573,2021-07-28
9584573,2021-10-02
9635192,2015-12-06
9635192,2015-12-20
9635192,2015-12-24
9635192,2015-12-25
9635192,2016-01-03
9635192,2016-01-11
9635192,2016-01-14
9635192,2016-01-16
9635192,2016-02-13
9635192,2016-02-20
9635192,2016-02-29
9635192,2016-03-04
9635192,2016-03-08
9635192,2016-03-11
9635192,2016-03-17
9635192,2016-03-18
9635192,2016-03-27
9635192,2016-05-02
9635192,2016-05-21
9635192,2016-05-25
9635192,2016-05-28
9635192,2016-06-02
9635192,2016-06-05
9635192,2016-06-08
9635192,2016-06-18
9635192,2016-06-21
9635192,2016-06-30
9635192,2016-07-03
9635192,2016-07-09
9635192,2016-07-11
9635192,2016-08-05
9635192,2016-08-20
9635192,2016-08-29
9635192,2016-08-31
9635192,2016-09-02
9635192,2016-09-14
9635192,2016-09-16
9635192,2016-09-24
9635192,2016-10-01
9635192,2016-10-16
9635192,2016-11-08
9635192,2016-11-12
9635192,2016-11-14
9635192,2016-12-05
9635192,2016-12-07
9635192,2016-12-11
9635192,2016-12-24
9635192,2017-01-07
16370834,2018-06-30
16370834,2018-07-15
16370834,2018-07-22
16370834,2018-08-23
16370834,2018-09-21
16370834,2018-10-11
16370834,2018-11-05
16370834,2019-02-11
16370834,2019-03-02
16370834,2019-03-18
16370834,2020-01-26
16370834,2020-02-02
16370834,2020-03-05
16370834,2020-10-26
16370834,2020-12-01
16370834,2021-03-27
16370834,2021-04-15
16370834,2021-05-20
16370834,2021-10-24
16370834,2021-11-02
16370834,2021-11-10
16370834,2021-11-21
16370834,2021-12-05
16370834,2021-12-10
16370834,2021-12-13
16370834,2021-12-18
16370834,2021-12-25
16370834,2022-04-16
16370834,2023-04-26
16370834,2024-01-30
16424205,2016-12-22
16424205,2017-01-04
16424205,2017-01-09
16424205,2017-01-22
16424205,2017-02-02
16424205,2017-02-15
16424205,2017-02-24
16424205,2017-02-26
16424205,2017-03-19
16427874,2017-02-21
16427874,2017-06-20
16427874,2017-12-28
16427874,2018-09-23
16427874,2018-10-15
16427874,2018-11-19
16427874,2018-12-25
16427874,2018-12-28
16427874,2019-01-21
16427874,2019-02-16
16427874,2019-04-08
16427874,2019-06-11
16427874,2019-07-23
16427874,2019-08-13
16427874,2019-08-25
16427874,2019-12-29
16427874,2020-01-28
16427874,2022-09-21
16427874,2022-09-25
16427874,2022-10-02
16427874,2022-10-08
16427874,2022-10-27
16427874,2022-11-06
16427874,2022-12-07
16427874,2022-12-30
16427874,2023-01-21
16427874,2023-02-11
16427874,2023-02-11
16427874,2023-04-08
16427874,2023-04-23
16427874,2023-04-27
16427874,2023-04-29
16427874,2023-08-05
16427874,2023-10-01
16427874,2024-01-12
16427874,2024-01-28
16427874,2024-02-05
16427874,2024-02-29
16427874,2024-03-12
16427874,2024-03-25
16427874,2024-04-13
16427874,2024-05-04
16427874,2024-05-24
16427874,2024-05-30
16427874,2024-06-10
16427874,2024-07-09
16427874,2024-07-09
16427874,2024-07-21
16427874,2024-08-02
16427874,2024-08-05
16427874,2024-08-18
16427874,2024-08-30
16427874,2024-11-10
16428014,2017-01-09
16428014,2017-01-14
16428014,2017-06-04
16428014,2017-06-17
16428014,2017-07-27
16428014,2017-07-30
16428014,2017-09-25
16428014,2017-10-03
16428014,2017-10-28
16428014,2017-10-29
16428014,2017-12-17
16428014,2017-12-19
16428014,2017-12-20
16428014,2018-01-14
16428014,2018-01-25
16428014,2018-02-13
16428014,2018-03-11
16428014,2018-03-14
16428014,2018-03-16
16428014,2018-03-23
16428014,2018-03-24
16428014,2018-03-25
16428014,2018-03-30
16428014,2018-04-03
16428014,2018-04-07
16428014,2018-04-16
16428014,2018-05-30
16428014,2018-06-16
16428014,2018-06-23
16428014,2018-06-24
16428014,2018-06-28
16428014,2018-07-06
16428014,2018-07-13
16428014,2018-08-09
16428014,2018-08-23
16428014,2018-10-15
16428014,2018-10-27
16428014,2018-11-07
16428014,2018-11-21
16428014,2018-12-09
16428014,2019-01-03
16428014,2019-01-20
16428014,2019-01-26
16428014,2019-02-06
16428014,2019-04-06
16428014,2019-05-01
16428014,2019-05-06
16428014,2019-05-12
16428014,2019-05-31
16428014,2019-06-02
16428014,2019-06-10
16428014,2019-06-18
16428014,2019-06-26
16428014,2019-07-12
16428014,2019-07-19
16428014,2019-07-31
16428014,2019-08-08
16428014,2019-08-21
16428014,2019-09-24
16428014,2020-01-25
16428014,2022-08-07
16428014,2022-08-24
16428014,2022-08-26
16428014,2022-09-03
16428014,2022-09-11
16428014,2022-09-15
16428014,2022-09-25
16428014,2022-10-01
16428014,2022-10-03
16428014,2022-10-31
16428014,2022-11-07
16428014,2022-11-13
16428014,2022-11-14
16428014,2022-11-15
16428014,2022-11-16
16428014,2022-11-20
16428014,2022-11-26
16428014,2022-11-26
16428014,2022-12-04
16428014,2022-12-05
16428014,2022-12-08
16428014,2022-12-12
16428014,2022-12-17
16428014,2022-12-23
16428014,2022-12-29
16428014,2023-01-01
16428014,2023-01-23
16428014,2023-01-24
16428014,2023-01-26
16428014,2023-02-05
16428014,2023-02-12
16428014,2023-02-14
16428014,2023-02-22
16428014,2023-02-22
16428014,2023-03-03
16428014,2023-03-16
16428014,2023-05-12
16428014,2023-05-29
16428014,2023-06-26
16428014,2023-07-09
16428014,2023-07-15
16428014,2023-07-19
16428014,2023-08-04
16428014,2023-08-25
16428014,2023-09-10
16428014,2023-09-18
16428014,2023-10-01
16428014,2023-10-10
16428014,2023-10-16
16428014,2023-10-22
16428014,2023-11-11
16428014,2023-11-12
16428014,2023-11-12
16428014,2023-11-24
16428014,2023-11-28
16428014,2023-11-30
16428014,2023-11-30
16428014,2023-12-04
16428014,2023-12-10
16428014,2023-12-28
16428014,2024-01-11
16428014,2024-02-05
16428014,2024-02-21
16428014,2024-03-17
16428014,2024-04-27
16428014,2024-05-13
16428014,2024-05-26
16428014,2024-05-27
16428014,2024-07-02
16428014,2024-07-08
16428014,2024-07-20
16428014,2024-07-21
16428014,2024-08-16
16428014,2024-08-21
16428014,2024-09-10
16428014,2024-09-18
16428014,2024-10-03
16428014,2024-12-15
16428014,2024-12-16
16429519,2017-01-02
16429519,2017-02-11
16429519,2017-02-18
16429519,2017-03-31
16429519,2017-07-30
16429519,2017-08-18
16429519,2017-09-03
16429519,2017-09-13
16429519,2017-10-07
16429519,2017-10-15
16429519,2017-10-16
16429519,2017-10-21
16429519,2017-11-12
16429519,2017-11-20
16429519,2018-01-14
16429519,2018-02-11
16429519,2018-02-18
16429519,2018-03-24
16429519,2018-05-19
16429519,2018-06-04
16429519,2018-06-22
16429519,2018-07-12
16429519,2018-11-15
16429519,2018-11-19
16429519,2018-12-24
16429519,2019-01-02
16429519,2019-01-13
16429519,2019-01-20
16429519,2019-03-16
16429519,2019-05-12
16429519,2019-05-20
16429519,2019-06-23
16429519,2019-07-01
16429519,2019-07-21
16429519,2019-07-27
16429519,2019-08-06
16429519,2019-08-11
16429519,2019-08-17
16429519,2019-09-01
16429519,2019-09-11
16429519,2019-11-25
16429519,2020-01-12
16429519,2020-01-26
16429519,2022-07-05
16429519,2022-07-18
16429519,2022-08-01
16429519,2022-08-05
16429519,2022-09-21
16429519,2022-09-27
16429519,2022-11-02
16429519,2022-11-29
16429519,2024-02-24
16429519,2024-06-26
16429519,2024-09-29
16462052,2016-12-31
16462052,2017-01-08
16462052,2017-01-14
16462052,2017-01-21
16462052,2017-01-27
16462052,2017-01-30
16462052,2017-02-02
16462052,2017-02-04
16462052,2017-02-17
16462052,2017-02-23
16462052,2017-03-03
16462052,2017-03-07
16462052,2017-03-16
16462052,2017-03-19
16462052,2017-04-03
16462052,2017-04-11
16462052,2017-06-18
16477283,2016-12-29
16477283,2017-01-01
16477283,2017-01-11
16477283,2017-01-14
16477283,2017-01-24
16477283,2017-02-04
16477283,2017-02-17
16477283,2017-02-24
16477283,2017-02-27
16477283,2017-03-04
16477283,2017-03-07
16477283,2017-03-10
16477283,2017-03-19
16477283,2017-03-25
16477283,2017-03-30
16477283,2017-04-03
16477283,2017-04-12
16477283,2017-09-17
16477283,2017-10-04
16502098,2017-05-30
16502098,2017-06-25
16502098,2017-07-15
16502098,2017-07-23
16502098,2017-08-04
16502098,2017-08-05
16502098,2017-08-10
16502098,2017-08-12
16502098,2017-08-14
16502098,2017-08-21
16502098,2017-08-28
16502098,2017-09-02
16502098,2017-09-05
16502098,2017-12-14
16502098,2017-12-15
16502098,2018-01-31
16502098,2018-02-04
16502098,2018-02-20
16502098,2018-02-21
16502098,2018-03-08
16502098,2018-03-12
16502098,2018-03-21
16502098,2018-03-22
16502098,2018-03-25
16502098,2018-04-01
16502098,2018-04-04
16502098,2018-04-10
16502098,2018-04-23
16502098,2018-05-04
16502098,2018-05-07
16502098,2018-05-13
16502098,2018-05-14
16502098,2018-05-22
16502098,2018-05-23
16502098,2018-06-11
16502098,2018-06-12
16502098,2018-06-18
16502098,2018-06-25
16502098,2018-06-26
16502098,2018-06-27
16502098,2018-06-28
16502098,2018-06-30
16502098,2018-07-01
16502098,2018-07-04
16502098,2018-07-07
16502098,2018-07-14
16502098,2018-07-15
16502098,2018-07-17
16502098,2018-07-22
16502098,2018-07-28
16502098,2018-07-31
16502098,2018-08-01
16502098,2018-08-07
16502098,2018-08-21
16502098,2018-08-25
16502098,2018-09-02
16502098,2018-09-05
16502098,2018-09-06
16502098,2018-09-18
16502098,2018-09-23
16502098,2018-09-26
16502098,2018-09-29
16502098,2018-10-01
16502098,2018-12-05
16502098,2019-01-12
16502098,2019-01-13
16502098,2019-01-16
16502098,2019-01-20
16502098,2019-01-31
16502098,2019-02-03
16502098,2019-02-06
16502098,2019-02-07
16502098,2019-02-09
16502098,2019-02-10
16502098,2019-02-15
16502098,2019-02-21
16502098,2019-02-28
16502098,2019-03-02
16502098,2019-03-03
16502098,2019-03-08
16502098,2019-03-09
16502098,2019-03-11
16502098,2019-03-12
16502098,2019-03-21
16502098,2019-03-25
16502098,2019-04-11
16502098,2019-04-16
16502098,2019-04-17
16502098,2019-05-04
16502098,2019-05-05
16502098,2019-05-11
16502098,2019-05-13
16502098,2019-06-19
16502098,2019-06-30
16502098,2019-07-01
16502098,2019-07-02
16502098,2019-07-04
16502098,2019-07-07
16502098,2019-07-10
16502098,2019-07-17
16502098,2019-07-21
16502098,2019-07-25
16502098,2019-07-28
16502098,2019-07-29
16502098,2019-08-03
16502098,2019-08-08
16502098,2019-08-12
16502098,2019-08-15
16502098,2019-08-19
16502098,2019-09-03
16502098,2019-09-10
16502098,2019-09-13
16502098,2019-09-15
16502098,2019-09-18
16502098,2019-09-26
16502098,2019-09-27
16502098,2019-09-28
16502098,2019-10-13
16502098,2019-10-19
16502098,2019-11-12
16502098,2019-11-15
16502098,2019-11-16
